"","lat","lng"
"483",37.648721,127.0802072
"484",37.6653602,127.052583
"485",37.6689464,127.0548075
"486",37.66549,127.05739
"487",37.66496,127.05792
"488",37.5742548,126.9060041
"489",37.6578029,127.0579869
"490",37.661059,127.0650347
"491",37.6598582,127.0610421
"492",37.6294332,127.0826468
"493",37.5705054,126.9133646
"494",37.6456024,127.0508997
"495",37.6893938,127.0455005
"496",37.6686287,127.0470496
"497",37.6654506,127.0422515
"498",37.6540005,127.0386044
"499",37.6567172,127.0399474
"500",37.6491298,127.0350023
"501",37.5622641,126.9688455
"502",37.6471647,127.0259903
"503",37.6444829,127.0439724
"504",37.6527303,127.0130222
"505",37.6553982,127.0521044
"506",37.6573861,127.0501266
"507",37.6684954,127.048112
"508",37.65291,127.04653
"509",37.658047,127.0507602
"510",37.662207,127.027693
"511",37.6483315,127.0437663
"512",37.6568588,127.0339061
"513",37.6792999,127.0383493
"514",37.677343,127.0469819
"515",37.6839383,127.0457096
"516",37.56577,126.96665
"517",37.6902165,127.0439015
"518",37.6881334,127.0419644
"519",37.6676643,127.042902
"520",37.6630592,127.0411307
"521",37.6581169,127.0325037
"522",37.6803234,127.045755
"523",37.6521843,127.0371999
"524",37.6399436,127.0389893
"525",37.6457209,127.0531266
"526",37.6453516,127.0331011
"527",37.6483475,127.0232533
"528",37.5778104,126.9308627
"529",37.5794251,126.9214472
"530",37.5776036,126.9076452
"531",37.5800874,126.9063095
"532",37.56862,126.914859
"533",37.55971,126.9622
"534",37.46635,126.88825
"535",37.4814663,126.8774507
"536",37.486099,126.878165
"537",37.4733398,126.8854431
"538",37.4713567,126.8850701
"539",37.5557262,126.8945702
"540",37.4794491,126.8874768
"541",37.4742214,126.8942121
"542",37.44696,126.9039552
"543",37.4567667,126.8954005
"544",37.5517297,126.9027273
"545",37.4732597,126.8988106
"546",37.4515665,126.9021441
"547",37.4531467,126.9006686
"548",37.4588253,126.898265
"549",37.463629,126.8842038
"550",37.4545747,126.8908145
"551",37.4564805,126.8880443
"552",37.4587276,126.8920553
"553",37.4749217,126.8986641
"554",37.4686493,126.8968106
"555",37.5645062,126.9203641
"556",37.4704705,126.8956692
"557",37.4722139,126.8976898
"558",37.4664973,126.891094
"559",37.4786998,126.8795035
"560",37.4771552,126.8837312
"561",37.4675179,126.9080625
"562",37.4766552,126.8839257
"563",37.558757,126.907282
"564",37.4753833,126.8884935
"565",37.4768498,126.891786
"566",37.4622614,126.9072104
"567",37.4765168,126.9109786
"568",37.459489,126.8950137
"569",37.459489,126.8950137
"570",37.460435,126.8862592
"571",37.476688,126.885814
"572",37.4808988,126.8863264
"573",37.5423735,126.934114
"574",37.480349,126.886814
"575",37.48089,126.8825735
"576",37.4513811,126.9134513
"577",37.4724633,126.8960197
"578",37.478135,126.897086
"579",37.4508808,126.8977028
"580",37.4784059,126.906826
"581",37.460435,126.8862592
"582",37.435161,126.902233
"583",37.4679459,126.8865073
"584",37.5674467,126.885455
"585",37.5853095,126.9333622
"586",37.5076903,126.8806945
"587",37.5144011,126.8826846
"588",37.5097941,126.8898475
"589",37.4893477,126.8767844
"590",37.4950273,126.872004
"591",37.5788019,126.910787
"592",37.4975631,126.883596
"593",37.4846836,126.9024444
"594",37.4885326,126.8906507
"595",37.4921992,126.8913462
"596",37.4925043,126.8949615
"597",37.4946496,126.8909153
"598",37.5720951,126.923266
"599",37.505016,126.8879424
"600",37.4795415,126.8898271
"601",37.4994803,126.86824
"602",37.4984261,126.8656107
"603",37.5059009,126.8531819
"604",37.498075,126.8520214
"605",37.4945586,126.8587506
"606",37.5013991,126.8467704
"607",37.4945586,126.8587506
"608",37.4846909,126.8519255
"609",37.5779503,126.904832
"610",37.4932957,126.8442409
"611",37.4925296,126.8235022
"612",37.5023699,126.8814842
"613",37.5660339,126.9252802
"614",37.4838145,126.8432699
"615",37.483762,126.8409505
"616",37.4943867,126.8325917
"617",37.4825185,126.9005188
"618",37.496178,126.890866
"619",37.4964029,126.8889524
"620",37.565723,126.930235
"621",37.5028258,126.8895736
"622",37.5081709,126.8911333
"623",37.4824503,126.8897691
"624",37.4981354,126.8642153
"625",37.4979577,126.8580943
"626",37.496582,126.862339
"627",37.5052344,126.8441788
"628",37.4987437,126.8473156
"629",37.5013101,126.8287512
"630",37.489624,126.8265149
"631",37.4943867,126.8325917
"632",37.4930835,126.8957865
"633",37.486087,126.887272
"634",37.486686,126.838681
"635",37.4918476,126.8740929
"636",37.5622175,126.9638274
"637",37.479791,126.840501
"638",37.502922,126.884704
"639",37.4954703,126.8876391
"640",37.4984305,126.8917021
"641",37.4849599,126.8952591
"642",37.4898199,126.859761
"643",37.5075955,126.8581173
"644",37.572366,126.898838
"645",37.4967723,126.8449269
"646",37.4968109,126.8370113
"647",37.488375,126.832291
"648",37.4966092,126.8720157
"649",37.4957895,126.872374
"650",37.498243,126.8726515
"651",37.4961241,126.8303748
"652",37.5310813,126.9165501
"653",37.509591,126.8859348
"654",37.5129475,126.9416654
